operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.595836,-58.390389",330000.0,USD,5003592.0,330000.0,164.0,164.0,2012.19512195122,2012.19512195122,1.0,4.0,4900,http://recoleta.properati.com.ar/xo55_venta_departamentos_recoleta_lujoso
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|José C Paz|,"-34.5330760587,-58.7824773788",320000.0,ARS,319111.81,21046.26,,55.0,,5818.181818181818,,,,http://jose-c-paz-bs-as-g-b-a-zona-norte.properati.com.ar/eh3t_venta_ph_capital-federal
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.55163,-58.732181",76900.0,USD,1165988.56,76900.0,,20.0,,3845.0,,3.0,,http://san-miguel-san-miguel.properati.com.ar/ynct_venta_casa_san-miguel_parrilla_garage_re-max-uno
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.622597,-58.4637637",155000.0,USD,2350172.0,155000.0,60.0,55.0,2583.333333333333,2818.181818181818,,3.0,1500,http://flores.properati.com.ar/ysfz_venta_departamentos_flores_balcon_baulera_lavadero_parrilla_piscina_luminoso_garage_placard_grupo-mega-flores
sell,PH,|Argentina|Capital Federal|Floresta|,"-34.632603,-58.481327",240000.0,USD,3638976.0,240000.0,,122.0,,1967.2131147540983,,4.0,,http://floresta.properati.com.ar/11se9_venta_ph_floresta_patio_toilette_garage_re-max-bur-oacute
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5956192,-58.4150121",90000.0,USD,1364616.0,90000.0,30.0,24.0,3000.0,3750.0,,,,http://palermo.properati.com.ar/uszr_venta_departamentos_palermo
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6244303,-58.3741828",118110.0,USD,1790831.06,118110.0,52.0,47.0,2271.346153846154,2512.978723404255,,2.0,,http://san-telmo.properati.com.ar/yt87_venta_departamentos_san-telmo_balcon_parrilla_piscina_sum_garage_amenities_le-bleu
sell,apartment,|Argentina|Capital Federal|Mataderos|,,105000.0,USD,1592052.0,105000.0,39.0,35.0,2692.3076923076924,3000.0,7.0,,1800,http://mataderos.properati.com.ar/vfc2_venta_departamentos_mataderos_avenida-juan-bautista-alberdi_5800
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4122817,-58.5867961",98000.0,USD,1485915.2,98000.0,45.0,38.0,2177.777777777778,2578.9473684210525,1.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/nb3z_venta_departamentos_tigre_victorica-av-paseo_600
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5987658,-58.5459398",79000.0,USD,1197829.6,79000.0,60.0,60.0,1316.6666666666667,1316.6666666666667,,3.0,,http://tres-de-febrero.properati.com.ar/10vnx_venta_departamentos_tres-de-febrero_jardin_lavadero_viviana-villalobos-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Virrey del Pino|,"-34.869802,-58.6732072",80000.0,USD,1212992.0,80000.0,360.0,81.0,222.22222222222223,987.6543209876544,,,,http://virrey-del-pino.properati.com.ar/ihif_venta_casa_virrey-del-pino
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9013667,-57.9676952",,,,,,,,,4.0,2.0,,http://la-plata.properati.com.ar/phir_venta_departamentos_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.722694,-58.2918844",,,,,,,,,,,,http://bernal.properati.com.ar/ygpc_venta_casa_bernal_boedo_100_jardin_garage_unamunzaga-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.61335,-58.38465",72500.0,USD,1099274.0,72500.0,28.0,26.0,2589.285714285714,2788.4615384615386,,1.0,,http://monserrat.properati.com.ar/12vrj_venta_departamentos_monserrat_avenida-belgrano_1300_balcon_gimnasio_lavadero_parrilla_sum_lujoso_garage_estrenar_subte-linea-a_subte-linea-e_subte-linea-c_inmuebles-avg_b2t
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Villa Rosa|,"-34.441088,-58.885689",85000.0,USD,1288804.0,85000.0,,78.0,,1089.7435897435898,,3.0,,http://villa-rosa.properati.com.ar/yuah_venta_casa_pilar_jardin_luminoso_garage_re-max-total-i
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,267.0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/10r59_venta_casa_ituzaingo_vanesa-romera-propiedades
sell,store,|Argentina|Capital Federal|Belgrano|,"-34.5611136,-58.4575457",80000.0,USD,1212992.0,80000.0,,,,,,,,http://belgrano.properati.com.ar/11mvd_venta_local_belgrano_sotano_inmobiliaria-lavaque
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,170000.0,USD,2577608.0,170000.0,253.0,250.0,671.9367588932806,680.0,,4.0,,http://lomas-del-mirador.properati.com.ar/z1ea_venta_casa_lomas-del-mirador_lenge-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,52000.0,USD,788444.8,52000.0,20.0,38.0,2600.0,1368.421052631579,,2.0,,http://ramos-mejia.properati.com.ar/10pom_venta_casa_ramos-mejia_patio_marras-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.63454056,-58.68466949",115000.0,USD,1743676.0,115000.0,,,,,,,,http://ituzaingo.properati.com.ar/113io_venta_casa_ituzaingo_terraza_toilette_consultora-rojas
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5630282576,-58.4398375372",123000.0,USD,1864975.2,123000.0,,33.0,,3727.272727272728,,2.0,,http://palermo.properati.com.ar/y7c1_venta_departamentos_capital-federal_garcia-teodoro_1700_lavadero_parrilla_piscina_lujoso_garage_amenities_re-max-express
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,750000.0,USD,11371800.0,750000.0,339.0,315.0,2212.389380530973,2380.9523809523807,,6.0,,http://nordelta.properati.com.ar/wu79_venta_casa_nordelta
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6145386963,-58.4762577092",90000.0,USD,1364616.0,90000.0,50.0,50.0,1800.0,1800.0,,2.0,1300,http://paternal.properati.com.ar/v5k8_venta_departamentos_paternal
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,"-34.890701,-58.057487",297000.0,USD,4503232.8,297000.0,,190.0,,1563.157894736842,,4.0,,http://city-bell.properati.com.ar/xsf7_venta_casa_la-plata_baulera_suite_lavadero_parrilla_toilette_vestidor_lujoso_garage_aire-acondicionado
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,100.0,,,,4.0,,http://ramos-mejia.properati.com.ar/s7mp_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.38404,-58.703987",2794021.0,ARS,2786266.12,183761.55,93.0,93.0,1975.9306451612904,30043.236559139787,,,,http://tigre.properati.com.ar/12p7o_venta_departamentos_tigre_baulera_jardin_parrilla_terraza_luminoso_vista_garage_tenis_amenities_placard_syrah-global_di8
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.430654,-58.5672324",150000.0,USD,2274360.0,150000.0,160.0,160.0,937.5,937.5,,2.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/rmwq_venta_departamentos_tigre
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7135026119,-58.2670279053",93000.0,USD,1410103.2,93000.0,96.0,70.0,968.75,1328.571428571429,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/eca1_venta_ph_quilmes
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5022,-58.4948",119000.0,USD,1804325.6,119000.0,41.0,41.0,2902.439024390244,2902.439024390244,,2.0,,http://olivos.properati.com.ar/11wxa_venta_departamentos_olivos_lujoso_garage_placard_aire-acondicionado_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,270000.0,USD,4093848.0,270000.0,747.0,157.0,361.4457831325301,1719.7452229299363,,,,http://benavidez.properati.com.ar/10ah0_venta_casa_benavidez_0_lavadero_parrilla_piscina_vestidor_gaitan-alejandra-gaitan-b-csi-5938
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4473094,-58.5469514",107000.0,USD,1622376.8,107000.0,56.0,49.0,1910.7142857142856,2183.673469387755,3.0,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/ncny_venta_departamentos_san-fernando_quintana_1100
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.62518,-58.463618",240000.0,USD,3638976.0,240000.0,,90.0,,2666.6666666666665,5.0,4.0,,http://flores.properati.com.ar/10pqq_venta_departamentos_flores_balcon_baulera_suite_lavadero_piscina_toilette_vestidor_luminoso_garage_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,95000.0,USD,1440428.0,95000.0,,35.0,,2714.285714285714,,2.0,,http://haedo.properati.com.ar/xub7_venta_departamentos_haedo_balcon_lavadero_parrilla_patio_sum_lujoso_garage_placard_aire-acondicionado_estrenar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.65258789,-58.64630127",172000.0,USD,2607932.8,172000.0,,,,,,,,http://castelar-moron.properati.com.ar/11ekr_venta_departamentos_castelar_baulera_garage_vignolo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,"-34.6179807,-58.6398995",,,,,218.0,295.0,,,,,,http://villa-tesei.properati.com.ar/w7xj_venta_casa_villa-tesei
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6751894992,-58.5613694349",55000.0,USD,833932.0,55000.0,,,,,,,,http://san-justo-la-matanza.properati.com.ar/efty_venta_departamento_san-justo
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6164426,-58.4002948",64000.0,USD,970393.6,64000.0,33.0,33.0,1939.3939393939395,1939.3939393939395,,1.0,,http://balvanera.properati.com.ar/1016h_venta_departamentos_balvanera_balcon_luminoso_estrenar_argos-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6148218,-58.362074",295000.0,USD,4472908.0,295000.0,78.0,74.0,3782.051282051282,3986.486486486487,,,,http://puerto-madero.properati.com.ar/vc52_venta_departamentos_puerto-madero
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4510128,-58.6267865",1100000.0,USD,16678640.0,1100000.0,330.0,300.0,3333.333333333333,3666.6666666666665,,5.0,7000,http://nordelta.properati.com.ar/xhv7_venta_casa_nordelta_jardin_piscina_luminoso_amoblado_aire-acondicionado_losa-radiante
sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.597289,-58.489645",78500.0,USD,1190248.4,78500.0,,36.0,,2180.555555555556,,2.0,,http://villa-del-parque.properati.com.ar/zfjq_venta_departamentos_capital-federal_san-martin-av-_5000_gimnasio_lavadero_parrilla_sum_terraza_luminoso_amenities_impecable_aire-acondicionado_re-max-puerto
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.534218,-58.719891",98000.0,USD,1485915.2,98000.0,60.0,60.0,1633.3333333333333,1633.3333333333333,,3.0,,http://san-miguel-san-miguel.properati.com.ar/104gm_venta_casa_san-miguel_amoblado_federico-negro-estudio-inmobiliario
sell,house,|Argentina|Capital Federal|Villa Crespo|,"-34.594924,-58.4365074",949000.0,USD,14389117.6,949000.0,429.0,429.0,2212.121212121212,2212.121212121212,,,,http://villa-crespo.properati.com.ar/107uq_venta_casa_villa-crespo_terraza_brick-propiedades-local-palermo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,128100.0,USD,1942303.44,128100.0,,50.0,,2562.0,,2.0,,http://ramos-mejia.properati.com.ar/s586_venta_departamentos_la-matanza
sell,store,|Argentina|Capital Federal|Barrio Norte|,"-34.5964783,-58.4111833",270000.0,USD,4093848.0,270000.0,132.0,109.0,2045.4545454545453,2477.064220183486,,,,http://barrio-norte.properati.com.ar/10dsr_venta_local_barrio-norte_hidromasaje_lavadero_patio_vestidor_luminoso_arq-victorino-de-la-plaza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,,315000.0,USD,4776156.0,315000.0,215.0,184.0,1465.1162790697674,1711.9565217391305,,,,http://maschwitz.properati.com.ar/12qtb_venta_casa_maschwitz_suite_lavadero_parrilla_piscina_toilette_vestidor_dependencias_jumerosky-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,,71500.0,USD,1084111.6,71500.0,0.0,28.0,,2553.5714285714284,2.0,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zsbj_venta_departamentos_bs-as-g-b-a-zona-norte_bogado-cnel-felix_1600_terraza_estrenar_martin-propiedades_aov
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.632112,-58.370398",,,,,,,,,,2.0,,http://barracas.properati.com.ar/w11o_venta_departamentos_barracas
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.628108,-58.45876",192000.0,USD,2911180.8,192000.0,113.0,113.0,1699.1150442477876,1699.1150442477876,,3.0,,http://flores.properati.com.ar/10b8t_venta_departamentos_flores_jardin_luminoso_migliorisi-propiedades_cy1
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6299244,-58.4098381",129500.0,USD,1963530.8,129500.0,64.0,50.0,2023.4375,2590.0,,,,http://parque-patricios.properati.com.ar/jubp_venta_departamento_parque-patricios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4854632,-58.5026936",340000.0,USD,5155216.0,340000.0,123.0,101.0,2764.2276422764226,3366.3366336633662,14.0,,,http://martinez.properati.com.ar/10hxc_venta_departamentos_martinez_domingo-repetto_0_balcon_baulera_lavadero_terraza_toilette_vestidor_luminoso_vista_garage_hyland-harold-martinez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4404625,-58.5543144",85228.0,USD,1292261.02,85228.0,49.0,45.0,1739.34693877551,1893.9555555555555,1.0,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/n2uj_venta_departamentos_san-fernando_alsina_1000
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Marcos Paz|Marcos Paz|,,75000.0,USD,1137180.0,75000.0,3429.0,85.0,21.87226596675416,882.3529411764706,,2.0,,http://marcos-paz-marcos-paz.properati.com.ar/s5b3_venta_casa_marcos-paz
sell,apartment,|Argentina|Capital Federal|Abasto|,,,,,,,3434.0,,,,,,http://abasto.properati.com.ar/uj6q_venta_departamentos_abasto
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6168016,-58.4480741",82000.0,USD,1243316.8,82000.0,50.0,50.0,1640.0,1640.0,4.0,,1200,http://caballito.properati.com.ar/11fir_venta_departamentos_caballito_luminoso_placard_lepore-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7189340942,-58.3759832382",80000.0,USD,1212992.0,80000.0,70.0,1.0,1142.857142857143,80000.0,,3.0,,http://lanus.properati.com.ar/prwb_venta_departamentos_lanus
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.568358,-58.4507",,,,,,,,,,1.0,,http://belgrano.properati.com.ar/gkj4_venta_departamento_belgrano
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5344288,-58.5576773",,,,,165.0,165.0,,,,4.0,,http://villa-ballester.properati.com.ar/orwr_venta_casa_villa-ballester
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5713587526,-58.4598765386",1600000.0,USD,24259840.0,1600000.0,343.0,227.0,4664.723032069971,7048.458149779735,,,28000,http://belgrano.properati.com.ar/zw1i_venta_departamentos_belgrano_suite_jardin_lavadero_piscina_toilette_dependencias_garage_estrenar_tesler-propiedades
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6412092,-58.4200935",590000.0,ARS,588362.37,38804.04,28.0,28.0,1385.8585714285714,21071.42857142857,4.0,,,http://parque-patricios.properati.com.ar/sqjx_venta_departamentos_parque-patricios_acevedo_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Villa de Mayo|,"-34.504825,-58.684576",180000.0,USD,2729232.0,180000.0,,119.0,,1512.6050420168067,,3.0,,http://villa-de-mayo.properati.com.ar/12e6x_venta_casa_villa-de-mayo_balcon_lavadero_parrilla_patio_quincho_luminoso_garage_re-max-life
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5984584,-58.4123565",197000.0,USD,2986992.8,197000.0,84.0,76.0,2345.2380952380954,2592.1052631578946,,4.0,,http://palermo.properati.com.ar/10b9c_venta_departamentos_palermo_balcon_migliorisi-propiedades_cy2
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.588316,-58.483926",174900.0,USD,2651903.76,174900.0,,78.0,,2242.3076923076924,2.0,4.0,,http://villa-urquiza.properati.com.ar/10erp_venta_departamentos_villa-devoto_balcon_suite_lavadero_parrilla_vestidor_garage_re-max-uno-ii
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.632304,-58.373396",280000.0,USD,4245472.0,280000.0,141.0,90.0,1985.8156028368796,3111.1111111111118,,5.0,,http://barracas.properati.com.ar/v63g_venta_departamentos_barracas
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6538734,-58.616276",,,,,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/zr84_venta_departamentos_moron_lujoso_norberto-vittorio-propiedades
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.6034502,-58.43508",84000.0,USD,1273641.6,84000.0,37.0,37.0,2270.2702702702704,2270.2702702702704,,1.0,,http://parque-centenario.properati.com.ar/10b94_venta_departamentos_parque-centenario_balcon_parrilla_piscina_sum_terraza_lujoso_migliorisi-propiedades_cy1
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4624432,-58.5323951",350000.0,USD,5306840.0,350000.0,447.0,250.0,782.9977628635347,1400.0,,,,http://beccar.properati.com.ar/10rra_venta_casa_beccar_becco-intendente_2000_suite_lavadero_parrilla_piscina_quincho_luminoso_garage_choucino-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,190000.0,USD,2880856.0,190000.0,,,,,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/1184f_venta_casa_bs-as-g-b-a-zona-norte_piscina_dependencias_tenis_firenzevilas
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,140000.0,USD,2122736.0,140000.0,220.0,220.0,636.3636363636364,636.3636363636364,,6.0,,http://lomas-del-mirador.properati.com.ar/sb6m_venta_casa_la-matanza
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.924223,-57.943847",110000.0,USD,1667864.0,110000.0,,79.0,,1392.4050632911392,,3.0,,http://la-plata.properati.com.ar/w23m_venta_departamentos_ensenada
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6742499,-58.5467952",115000.0,USD,1743676.0,115000.0,,205.0,,560.9756097560976,,,,http://san-justo-la-matanza.properati.com.ar/v01m_venta_casa_san-justo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.6036844,-58.3815591",130000.0,USD,1971112.0,130000.0,37.0,37.0,3513.5135135135133,3513.5135135135133,,,,http://nordelta.properati.com.ar/fsqc_venta_departamento_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5079261,-58.4810513",375000.0,USD,5685900.0,375000.0,100.0,100.0,3750.0,3750.0,,3.0,2800,http://vicente-lopez.properati.com.ar/98kk_venta_departamento_olivos_cmte-rosales_2500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.3451368808,-58.7823486328",320000.0,USD,4851968.0,320000.0,770.0,190.0,415.5844155844156,1684.2105263157894,,3.0,,http://escobar.properati.com.ar/105gs_venta_casa_escobar_suite_lavadero_parrilla_luminoso_aire-acondicionado_grondona-asociados_ah3
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6383993,-58.6219148",130000.0,USD,1971112.0,130000.0,245.0,141.0,530.6122448979592,921.9858156028369,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/tz4i_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4005432718,-58.7098255464",260000.0,USD,3942224.0,260000.0,2000.0,,130.0,,,3.0,,http://nordelta.properati.com.ar/ewfb_venta_casa_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6479676,-58.6462973",90000.0,USD,1364616.0,90000.0,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/12cru_venta_departamentos_ituzaingo_balcon_terraza_marasco-quiroga-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4122817,-58.5867961",99000.0,USD,1501077.6,99000.0,0.0,45.0,,2200.0,1.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/s43d_venta_departamentos_tigre
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.5973812,-58.3798478",94000.0,USD,1425265.6,94000.0,34.0,34.0,2764.705882352941,2764.705882352941,13.0,,1445,http://centro-microcentro.properati.com.ar/x5bl_venta_departamentos_centro-microcentro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.6112345957,-58.5477411921",2325000.0,ARS,2318546.87,152914.24,195.0,,784.1755897435897,,,,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/1064m_venta_departamentos_caseros_balcon_lavadero_piscina_terraza_garage_placard_aire-acondicionado_valeria-guarino-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,550000.0,USD,8339320.0,550000.0,,,,,,5.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/111ik_venta_casa_tigre_lavadero_parrilla_piscina_toilette_vestidor_exir
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",268000.0,USD,4063523.2,268000.0,71.0,61.0,3774.647887323944,4393.44262295082,3.0,,,http://martinez.properati.com.ar/10v3i_venta_departamentos_martinez_rodriguez-pena_0_garage_aire-acondicionado_estrenar_reed-propiedades
